id,host_id,latitude,longitude,host_response_rate,host_acceptance_rate,host_total_listings_count,accommodates,bathrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,reviews_per_month,estimated_occupancy_l365d,estimated_revenue_l365d,bedrooms,host_listings_count,calculated_host_listings_count_shared_rooms,minimum_nights_avg_ntm,maximum_nights_avg_ntm,property_type,host_location,host_response_time,host_is_superhost,host_identity_verified,neighbourhood_cleansed,property_type.1,room_type,first_review,last_review,instant_bookable,has_availability
18085124,35942863.0,38.91611,-77.01106,100%,100%,1.0,2.0,1.0,1.0,$145.00,2.0,31.0,22.0,52.0,82.0,262.0,106.0,7.0,1.0,4.84,4.86,4.92,4.97,4.97,4.89,4.66,1.0,1.0,0.0,1.07,42.0,6090.0,1.0,1.0,0.0,2.0,1125.0,Entire townhouse,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire townhouse,Entire home/apt,21/04/2017,08/06/2025,t,t
18096306,20181195.0,38.90511,-76.99892,100%,98%,1.0,3.0,1.0,2.0,$165.00,1.0,14.0,18.0,48.0,78.0,78.0,336.0,36.0,5.0,4.87,4.91,4.95,4.97,4.96,4.87,4.79,1.0,1.0,0.0,3.7,216.0,35640.0,1.0,1.0,0.0,1.3,1125.0,Entire guest suite,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire guest suite,Entire home/apt,31/12/2017,05/06/2025,f,t
18180500,10657365.0,38.90107,-76.98503,100%,90%,3.0,2.0,1.0,1.0,$80.00,31.0,90.0,0.0,12.0,42.0,132.0,12.0,6.0,0.0,4.92,5.0,4.55,5.0,5.0,4.55,4.73,1.0,1.0,0.0,0.12,255.0,20400.0,1.0,1.0,0.0,31.0,90.0,Entire rental unit,"Washington, DC",within a few hours,t,t,"Ivy City, Arboretum, Trinidad, Carver Langston",Entire rental unit,Entire home/apt,09/05/2017,26/04/2025,f,t
18237492,23215539.0,38.91408,-77.00923,100%,98%,2.0,2.0,,,,2.0,90.0,0.0,0.0,0.0,0.0,68.0,24.0,0.0,4.94,4.96,4.96,4.91,4.93,4.48,4.88,2.0,1.0,1.0,0.69,144.0,,,2.0,0.0,2.0,1125.0,Private room in rental unit,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room in rental unit,Private room,24/04/2017,04/05/2025,f,t
18254897,58603528.0,38.92041,-77.03424,100%,100%,3.0,3.0,1.0,1.0,$172.00,2.0,1125.0,9.0,25.0,55.0,327.0,207.0,25.0,0.0,4.87,4.94,4.83,4.99,4.99,4.91,4.79,3.0,3.0,0.0,2.08,150.0,25800.0,1.0,3.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,19/04/2017,12/05/2025,f,t
18265537,32009941.0,38.96557,-77.01859,100%,99%,3.0,2.0,1.0,1.0,$62.00,1.0,1125.0,22.0,52.0,82.0,357.0,98.0,28.0,3.0,4.86,4.89,4.91,4.97,4.89,4.78,4.82,2.0,0.0,2.0,1.4,168.0,10416.0,1.0,2.0,0.0,1.0,1125.0,Private room in home,"Washington, DC",within an hour,t,t,"Takoma, Brightwood, Manor Park",Private room in home,Private room,13/09/2019,12/06/2025,t,t
18281120,690881.0,38.92239,-77.02789,100%,97%,3.0,2.0,1.0,1.0,$114.00,3.0,1125.0,13.0,29.0,59.0,149.0,199.0,21.0,1.0,4.81,4.92,4.75,4.84,4.88,4.89,4.74,1.0,1.0,0.0,2.03,126.0,14364.0,0.0,2.0,0.0,3.0,1125.0,Entire guesthouse,"Washington, DC",within a day,f,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire guesthouse,Entire home/apt,26/05/2017,26/05/2025,f,t
18347212,583576.0,38.98558,-77.03458,,100%,2.0,2.0,1.0,1.0,$95.00,31.0,45.0,28.0,58.0,88.0,178.0,17.0,1.0,0.0,4.76,4.76,4.53,4.88,4.94,4.94,4.76,2.0,0.0,2.0,0.18,62.0,5890.0,2.0,2.0,0.0,31.0,45.0,Private room in home,"Washington, DC",,f,f,"Colonial Village, Shepherd Park, North Portal Estates",Private room in home,Private room,25/08/2017,17/06/2024,f,t
18359146,71554967.0,38.88922,-76.9983,100%,99%,8.0,3.0,1.0,3.0,$354.00,1.0,60.0,21.0,35.0,65.0,169.0,62.0,15.0,0.0,4.87,4.84,4.79,4.83,4.81,4.97,4.77,3.0,3.0,0.0,0.63,90.0,31860.0,1.0,7.0,0.0,1.0,1125.0,Entire rental unit,"Anchorage, AK",within an hour,f,f,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,21/05/2017,14/04/2025,t,t
18395089,1507802.0,38.92865,-76.96929,100%,97%,5.0,2.0,,,,3.0,60.0,0.0,0.0,0.0,0.0,274.0,28.0,0.0,4.93,4.96,4.98,4.94,4.93,4.82,4.93,3.0,3.0,0.0,2.79,168.0,,1.0,4.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Brookland, Brentwood, Langdon",Entire rental unit,Entire home/apt,20/05/2017,16/03/2025,f,t
18408563,79036815.0,38.89616,-76.9765,67%,79%,3.0,5.0,2.0,3.0,$139.00,31.0,1000.0,0.0,15.0,45.0,320.0,6.0,3.0,0.0,5.0,5.0,5.0,5.0,5.0,4.83,5.0,3.0,3.0,0.0,0.08,186.0,25854.0,3.0,3.0,0.0,31.0,1000.0,Entire townhouse,"Washington, DC",within an hour,f,t,"Union Station, Stanton Park, Kingman Park",Entire townhouse,Entire home/apt,31/08/2019,01/01/2025,f,t
18471909,128115517.0,38.88205,-76.99918,100%,100%,1.0,3.0,1.0,2.0,$126.00,2.0,30.0,0.0,10.0,40.0,40.0,279.0,16.0,1.0,4.85,4.9,4.76,4.97,4.99,5.0,4.86,1.0,1.0,0.0,2.84,96.0,12096.0,0.0,1.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,21/05/2017,23/05/2025,t,t
18636769,11462042.0,38.84402,-76.99029,100%,50%,2.0,2.0,1.0,1.0,$77.00,31.0,1125.0,0.0,6.0,36.0,126.0,25.0,0.0,0.0,4.84,4.92,4.96,4.95,4.96,4.48,4.9,1.0,1.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,31.0,1125.0,Entire guest suite,"Washington, DC",within an hour,f,t,"Congress Heights, Bellevue, Washington Highlands",Entire guest suite,Entire home/apt,17/05/2017,31/05/2023,f,t
18715548,130131975.0,38.92602,-76.95904,100%,100%,2.0,3.0,,,,31.0,365.0,0.0,1.0,1.0,1.0,26.0,1.0,0.0,4.92,4.92,5.0,5.0,5.0,4.76,5.0,2.0,2.0,0.0,0.26,62.0,,1.0,2.0,0.0,31.0,1125.0,Entire guest suite,"Washington, DC",within an hour,t,t,"Woodridge, Fort Lincoln, Gateway",Entire guest suite,Entire home/apt,20/05/2017,03/08/2024,t,t
18746031,45371351.0,38.89135,-76.99921,100%,100%,2.0,2.0,1.0,1.0,$96.00,2.0,1125.0,7.0,10.0,13.0,137.0,348.0,25.0,3.0,4.95,4.97,4.95,4.97,4.98,4.97,4.89,2.0,1.0,1.0,3.54,150.0,14400.0,1.0,2.0,0.0,2.0,1125.0,Private room in home,"Washington, DC",within an hour,t,f,"Capitol Hill, Lincoln Park",Private room in home,Private room,19/05/2017,12/06/2025,t,t
18793592,98811823.0,38.91504,-77.03042,100%,98%,1.0,2.0,1.0,1.0,$84.00,2.0,365.0,2.0,3.0,3.0,33.0,439.0,52.0,4.0,4.87,4.93,4.87,4.98,4.96,4.96,4.86,1.0,1.0,0.0,4.52,255.0,21420.0,1.0,1.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within an hour,f,t,"Howard University, Le Droit Park, Cardozo/Shaw",Entire rental unit,Entire home/apt,25/06/2017,17/06/2025,f,t
18811872,21338184.0,38.90475,-77.06279,100%,100%,1.0,3.0,,,,3.0,1125.0,2.0,32.0,54.0,309.0,81.0,14.0,1.0,4.91,4.89,4.93,5.0,4.88,5.0,4.76,1.0,1.0,0.0,0.83,84.0,,2.0,1.0,0.0,3.0,1125.0,Entire townhouse,"Washington, DC",within an hour,f,t,"Georgetown, Burleith/Hillandale",Entire townhouse,Entire home/apt,23/06/2017,18/05/2025,f,t
18826674,29184455.0,38.90701,-77.04617,100%,99%,5.0,3.0,1.0,1.0,$175.00,1.0,365.0,28.0,58.0,88.0,360.0,141.0,15.0,4.0,4.76,4.7,4.64,4.93,4.94,4.99,4.72,2.0,2.0,0.0,1.45,90.0,15750.0,1.0,3.0,0.0,1.0,1125.0,Entire home,"Washington, DC",within an hour,f,t,"Dupont Circle, Connecticut Avenue/K Street",Entire home,Entire home/apt,02/07/2017,13/06/2025,t,t
18833579,71551950.0,38.94657,-77.00684,100%,92%,1.0,4.0,1.0,2.0,$217.00,2.0,1125.0,5.0,5.0,5.0,47.0,85.0,18.0,2.0,4.87,4.87,4.95,4.85,4.88,4.76,4.78,1.0,1.0,0.0,1.68,108.0,23436.0,2.0,1.0,0.0,2.8,1125.0,Entire townhouse,"Washington, DC",within an hour,t,t,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",Entire townhouse,Entire home/apt,22/04/2021,24/05/2025,f,t
18913122,6483445.0,38.929966,-77.043526,92%,96%,7.0,5.0,1.0,2.0,$132.00,2.0,1125.0,5.0,29.0,52.0,282.0,259.0,22.0,4.0,4.83,4.86,4.82,4.97,4.95,4.92,4.79,1.0,1.0,0.0,2.65,132.0,17424.0,1.0,5.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,10/06/2017,01/06/2025,f,t
18962038,62968823.0,38.92595,-77.0537,,100%,1.0,1.0,,,,1.0,99.0,0.0,0.0,0.0,0.0,158.0,0.0,0.0,4.78,4.89,4.49,4.96,4.96,4.97,4.83,1.0,0.0,1.0,1.63,0.0,,,1.0,0.0,1.0,99.0,Private room in rental unit,"Washington, DC",,f,t,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",Private room in rental unit,Private room,08/07/2017,09/03/2020,f,t
19011416,132637888.0,38.9303,-77.04068,100%,100%,7.0,4.0,1.0,2.0,$231.00,3.0,365.0,14.0,28.0,51.0,318.0,499.0,54.0,2.0,4.97,4.99,4.99,4.99,4.95,4.91,4.9,1.0,1.0,0.0,5.1,255.0,58905.0,2.0,6.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",within an hour,,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,07/06/2017,09/06/2025,f,t
19038305,3386804.0,38.8931,-76.99336,100%,100%,1.0,5.0,1.5,2.0,$156.00,3.0,120.0,8.0,13.0,33.0,129.0,190.0,33.0,4.0,4.99,5.0,4.99,5.0,5.0,4.98,4.97,1.0,1.0,0.0,1.97,198.0,30888.0,1.0,1.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire rental unit,Entire home/apt,14/07/2017,10/06/2025,f,t
19056913,25717028.0,38.89156,-76.94586,100%,100%,1.0,2.0,1.0,1.0,$94.00,2.0,1125.0,22.0,52.0,80.0,260.0,66.0,1.0,0.0,4.77,4.82,4.92,4.92,4.88,4.63,4.72,1.0,1.0,0.0,0.68,6.0,564.0,1.0,1.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within an hour,f,f,"River Terrace, Benning, Greenway, Dupont Park",Entire rental unit,Entire home/apt,07/06/2017,22/09/2024,f,t
19074623,43905291.0,38.93172,-77.02742,100%,100%,1.0,4.0,1.0,2.0,$126.00,31.0,180.0,0.0,0.0,28.0,303.0,115.0,1.0,0.0,4.81,4.92,4.9,4.98,4.98,4.83,4.71,1.0,1.0,0.0,1.18,62.0,7812.0,2.0,1.0,0.0,31.0,1125.0,Entire rental unit,"Washington, DC",within a day,f,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,25/06/2017,03/08/2024,f,t
19082321,130116131.0,38.93729,-77.03404,100%,100%,3.0,2.0,1.0,1.0,$64.00,31.0,730.0,0.0,0.0,29.0,119.0,49.0,1.0,0.0,4.98,4.96,4.98,4.98,5.0,4.92,4.96,2.0,0.0,2.0,0.5,62.0,3968.0,1.0,2.0,0.0,31.0,730.0,Private room in townhouse,,within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room in townhouse,Private room,27/06/2017,06/11/2024,f,t
19085033,130116131.0,38.93706,-77.03277,100%,100%,3.0,2.0,1.5,1.0,$100.00,31.0,730.0,0.0,0.0,13.0,103.0,56.0,0.0,0.0,4.91,4.96,5.0,4.98,4.96,4.73,4.83,2.0,0.0,2.0,0.57,0.0,0.0,1.0,2.0,0.0,31.0,730.0,Private room in home,,within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Private room in home,Private room,15/06/2017,25/09/2023,f,t
19115693,12430705.0,38.94362,-76.98609,,67%,1.0,2.0,1.0,0.0,$76.00,3.0,30.0,0.0,0.0,0.0,13.0,17.0,1.0,0.0,4.82,5.0,5.0,5.0,5.0,4.76,4.88,1.0,1.0,0.0,0.17,6.0,456.0,1.0,1.0,0.0,3.0,30.0,Entire guest suite,"Washington, DC",,f,t,"North Michigan Park, Michigan Park, University Heights",Entire guest suite,Entire home/apt,14/06/2017,31/10/2024,f,t
19181932,12605921.0,38.90578,-76.98276,100%,98%,1.0,3.0,1.0,2.0,$90.00,3.0,1125.0,4.0,7.0,36.0,41.0,185.0,23.0,1.0,4.85,4.91,4.88,4.94,4.95,4.78,4.86,1.0,1.0,0.0,2.09,138.0,12420.0,1.0,1.0,0.0,3.4,1125.0,Entire guest suite,"Washington, DC",within an hour,t,t,"Ivy City, Arboretum, Trinidad, Carver Langston",Entire guest suite,Entire home/apt,09/03/2018,02/06/2025,f,t
19205234,26296287.0,38.9423,-77.05962,100%,92%,2.0,4.0,1.0,2.0,$145.00,2.0,1125.0,20.0,47.0,77.0,352.0,131.0,15.0,2.0,4.81,4.84,4.82,4.92,4.97,4.95,4.73,2.0,2.0,0.0,1.38,90.0,13050.0,1.0,2.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within an hour,f,f,"North Cleveland Park, Forest Hills, Van Ness",Entire rental unit,Entire home/apt,26/08/2017,16/06/2025,f,t
19207688,126333441.0,38.90822,-77.01468,100%,100%,3.0,2.0,,,,1.0,28.0,23.0,49.0,79.0,354.0,439.0,41.0,3.0,4.75,4.8,4.75,4.9,4.89,4.72,4.63,3.0,1.0,2.0,4.5,246.0,,1.0,3.0,0.0,1.0,28.0,Private room in home,"Washington, DC",within an hour,f,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Private room in home,Private room,15/06/2017,26/05/2025,t,t
19347077,6480831.0,38.9153,-77.00988,100%,100%,2.0,4.0,1.0,1.0,$131.00,3.0,1125.0,11.0,31.0,54.0,329.0,327.0,45.0,5.0,4.83,4.9,4.91,4.89,4.91,4.86,4.8,1.0,1.0,0.0,3.37,255.0,33405.0,1.0,2.0,0.0,3.0,1125.0,Entire condo,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire condo,Entire home/apt,25/06/2017,16/06/2025,f,t
19381762,108164897.0,38.92507,-77.02931,100%,100%,2.0,4.0,,,,31.0,1125.0,0.0,3.0,20.0,295.0,393.0,6.0,0.0,4.91,4.92,4.87,4.97,4.99,4.94,4.91,1.0,1.0,0.0,4.07,255.0,,1.0,1.0,0.0,31.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire rental unit,Entire home/apt,16/07/2017,24/03/2025,f,t
19404156,37792202.0,38.94926453,-76.99666595,60%,21%,1.0,2.0,1.0,1.0,$77.00,31.0,365.0,0.0,22.0,52.0,327.0,5.0,1.0,0.0,4.8,4.8,4.8,5.0,5.0,4.8,4.6,1.0,1.0,0.0,0.23,62.0,4774.0,1.0,1.0,0.0,31.0,365.0,Entire guest suite,"Washington, DC",within a day,f,t,"North Michigan Park, Michigan Park, University Heights",Entire guest suite,Entire home/apt,01/09/2023,17/08/2024,f,t
19405358,1001532.0,38.88455,-76.99244,100%,97%,2.0,4.0,1.0,2.0,$201.00,2.0,1125.0,7.0,8.0,22.0,250.0,265.0,52.0,5.0,4.92,4.95,4.89,4.98,4.98,4.97,4.88,2.0,2.0,0.0,2.81,255.0,51255.0,2.0,2.0,0.0,2.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,18/09/2017,16/06/2025,f,t
19428336,134146945.0,38.87874,-76.93177,0%,,1.0,2.0,1.0,1.0,$32.00,31.0,1125.0,27.0,57.0,87.0,177.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,1.0,,0.0,0.0,1.0,1.0,0.0,31.0,1125.0,Private room in home,,a few days or more,f,f,"Capitol View, Marshall Heights, Benning Heights",Private room in home,Private room,,,f,t
19429471,16615356.0,38.94683,-77.03171,100%,100%,1.0,2.0,1.0,2.0,$45.00,31.0,45.0,16.0,46.0,76.0,351.0,125.0,1.0,0.0,4.62,4.69,4.59,4.84,4.9,4.7,4.79,1.0,0.0,1.0,1.29,62.0,2790.0,1.0,1.0,0.0,31.0,45.0,Private room in townhouse,"Washington, DC",within an hour,f,t,"Brightwood Park, Crestwood, Petworth",Private room in townhouse,Private room,30/06/2017,04/08/2024,f,t
19508480,20917831.0,38.9022,-77.01132,100%,100%,2.0,1.0,1.0,1.0,$67.00,15.0,99.0,0.0,14.0,30.0,30.0,267.0,2.0,0.0,4.9,4.93,4.93,4.92,4.94,4.87,4.85,2.0,0.0,2.0,2.82,60.0,4020.0,1.0,2.0,0.0,15.0,99.0,Private room in townhouse,"Washington, DC",within a day,t,t,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Private room in townhouse,Private room,06/09/2017,15/05/2025,f,t
19552660,2726546.0,38.91145,-77.03087,100%,71%,3.0,2.0,1.5,2.0,$77.00,30.0,730.0,0.0,0.0,16.0,196.0,53.0,2.0,0.0,4.94,4.98,4.85,4.98,4.98,4.98,4.91,3.0,2.0,1.0,0.55,120.0,9240.0,1.0,3.0,0.0,30.0,730.0,Private room in home,"Washington, DC",within an hour,t,t,"Shaw, Logan Circle",Private room in home,Private room,08/07/2017,02/05/2025,f,t
19625495,13136803.0,38.95518,-77.01571,,90%,1.0,2.0,,,,3.0,21.0,0.0,0.0,0.0,0.0,135.0,7.0,0.0,4.67,4.76,4.76,4.78,4.85,4.61,4.73,1.0,1.0,0.0,1.4,42.0,,1.0,1.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",,f,t,"Brightwood Park, Crestwood, Petworth",Entire rental unit,Entire home/apt,17/07/2017,01/09/2024,f,t
19724962,86790623.0,38.90761,-77.02444,100%,92%,3.0,2.0,1.0,1.0,$158.00,31.0,365.0,6.0,6.0,12.0,287.0,252.0,0.0,0.0,4.81,4.92,4.78,4.92,4.96,4.94,4.76,3.0,3.0,0.0,2.62,0.0,0.0,1.0,3.0,0.0,31.0,365.0,Entire rental unit,"Washington, DC",within a few hours,t,t,"Shaw, Logan Circle",Entire rental unit,Entire home/apt,27/07/2017,07/04/2024,f,t
19767116,25863369.0,38.94017,-77.05895,100%,100%,1.0,2.0,1.0,1.0,$117.00,3.0,1125.0,1.0,22.0,34.0,214.0,311.0,34.0,2.0,4.85,4.93,4.86,4.87,4.98,4.95,4.86,1.0,1.0,0.0,3.23,204.0,23868.0,1.0,1.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",within an hour,f,t,"North Cleveland Park, Forest Hills, Van Ness",Entire rental unit,Entire home/apt,19/07/2017,06/06/2025,t,t
19767321,40640586.0,38.90661,-77.02472,100%,97%,3.0,6.0,2.0,3.0,$180.00,31.0,1125.0,0.0,7.0,37.0,312.0,201.0,0.0,0.0,4.86,4.89,4.82,4.91,4.91,4.88,4.8,1.0,1.0,0.0,2.1,0.0,0.0,3.0,3.0,0.0,31.0,1125.0,Entire townhouse,"New York, NY",within an hour,t,t,"Shaw, Logan Circle",Entire townhouse,Entire home/apt,06/08/2017,10/12/2023,f,t
19807322,1858370.0,38.95061,-77.01963,,100%,1.0,4.0,,,,31.0,1125.0,0.0,0.0,0.0,0.0,28.0,1.0,0.0,4.79,4.79,4.96,5.0,5.0,4.79,4.82,1.0,1.0,0.0,0.29,62.0,,3.0,1.0,0.0,31.0,1125.0,Entire townhouse,"Washington, DC",,f,t,"Brightwood Park, Crestwood, Petworth",Entire townhouse,Entire home/apt,13/08/2017,17/11/2024,f,t
19872890,16381569.0,38.90846,-77.06072,100%,96%,2.0,2.0,1.0,2.0,$116.00,3.0,31.0,2.0,11.0,14.0,168.0,388.0,67.0,4.0,4.93,4.94,4.83,4.97,4.97,4.98,4.89,2.0,1.0,1.0,4.08,255.0,29580.0,1.0,2.0,0.0,3.0,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Georgetown, Burleith/Hillandale",Entire rental unit,Entire home/apt,27/08/2017,12/06/2025,f,t
19912376,114562882.0,38.98246,-77.02436,100%,100%,1.0,2.0,1.0,1.0,$44.00,31.0,365.0,0.0,13.0,21.0,191.0,3.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,0.0,1.0,0.07,62.0,2728.0,1.0,1.0,0.0,31.0,1125.0,Private room in rental unit,"Washington, DC",within an hour,f,t,"Takoma, Brightwood, Manor Park",Private room in rental unit,Private room,30/01/2022,07/02/2025,f,t
19932136,27055889.0,38.91479,-77.01085,100%,100%,6.0,5.0,1.0,2.0,$111.00,1.0,1125.0,5.0,25.0,40.0,180.0,330.0,30.0,3.0,4.59,4.66,4.5,4.9,4.93,4.74,4.56,2.0,2.0,0.0,3.44,180.0,19980.0,2.0,2.0,0.0,1.4,1125.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire rental unit,Entire home/apt,05/08/2017,02/06/2025,f,t
20029578,52964703.0,38.92267,-77.01059,100%,100%,1.0,2.0,1.0,1.0,$91.00,31.0,90.0,0.0,0.0,22.0,112.0,53.0,1.0,1.0,4.83,4.94,4.72,4.94,4.98,4.75,4.81,1.0,1.0,0.0,0.63,62.0,5642.0,1.0,1.0,0.0,31.0,90.0,Entire guest suite,"Washington, DC",within a few hours,f,t,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire guest suite,Entire home/apt,16/07/2018,04/06/2025,f,t
20124890,20917831.0,38.9022,-77.01132,100%,100%,2.0,1.0,,,,31.0,100.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,4.93,4.96,4.95,4.96,4.97,4.85,4.87,2.0,0.0,2.0,3.43,0.0,,,2.0,0.0,31.0,100.0,Private room in townhouse,"Washington, DC",within a day,t,t,"Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",Private room in townhouse,Private room,04/09/2017,01/06/2024,f,t
20294927,17123337.0,38.94489,-77.01958,100%,89%,7.0,2.0,1.0,1.0,$125.00,3.0,1125.0,0.0,0.0,14.0,194.0,28.0,1.0,0.0,5.0,5.0,4.93,5.0,5.0,4.93,4.93,1.0,1.0,0.0,0.3,6.0,750.0,1.0,2.0,0.0,3.0,1125.0,Entire guest suite,"Washington, DC",within a few hours,t,t,"Brightwood Park, Crestwood, Petworth",Entire guest suite,Entire home/apt,17/09/2017,03/08/2024,f,t
20299513,24444960.0,38.89606,-76.98222,100%,57%,1.0,6.0,,,,3.0,3.0,9.0,39.0,69.0,69.0,62.0,15.0,2.0,4.76,4.71,4.84,4.98,4.94,4.47,4.69,1.0,1.0,0.0,0.72,90.0,,3.0,1.0,0.0,3.0,3.0,Entire townhouse,"Washington, DC",within an hour,t,t,"Union Station, Stanton Park, Kingman Park",Entire townhouse,Entire home/apt,19/05/2018,08/06/2025,f,t
20302745,15365907.0,38.90988,-77.01904,100%,93%,5.0,1.0,1.5,1.0,$95.00,3.0,180.0,7.0,17.0,17.0,17.0,179.0,52.0,4.0,4.96,4.98,4.9,4.97,4.99,4.93,4.93,4.0,2.0,2.0,2.12,255.0,24225.0,1.0,4.0,0.0,3.0,180.0,Private room in home,"Washington, DC",within an hour,t,t,"Shaw, Logan Circle",Private room in home,Private room,15/07/2018,06/06/2025,f,t
20358943,144776629.0,38.88763,-76.98048,100%,100%,1.0,4.0,1.0,1.0,$115.00,3.0,730.0,0.0,5.0,35.0,215.0,119.0,15.0,3.0,4.83,4.89,4.74,4.95,4.89,4.83,4.82,1.0,1.0,0.0,1.25,90.0,10350.0,1.0,1.0,0.0,5.1,730.0,Entire rental unit,"Washington, DC",within an hour,t,t,"Capitol Hill, Lincoln Park",Entire rental unit,Entire home/apt,27/08/2017,08/06/2025,f,t
20361292,3111772.0,38.92655,-77.03313,,,3.0,4.0,2.0,3.0,$255.00,31.0,1125.0,29.0,59.0,89.0,364.0,11.0,0.0,0.0,5.0,4.91,4.55,4.91,5.0,5.0,4.73,1.0,1.0,0.0,0.12,0.0,0.0,3.0,1.0,0.0,31.0,1125.0,Entire condo,"Washington, DC",,f,t,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",Entire condo,Entire home/apt,27/12/2017,24/06/2022,f,t
20437717,176438.0,38.90686,-77.06202,0%,,2.0,3.0,1.5,1.0,$100.00,31.0,45.0,30.0,60.0,90.0,90.0,241.0,0.0,0.0,4.85,4.93,4.94,4.92,4.9,4.99,4.82,2.0,0.0,2.0,2.53,0.0,0.0,1.0,2.0,0.0,31.0,45.0,Private room in home,"Washington D.C., DC",a few days or more,f,t,"Georgetown, Burleith/Hillandale",Private room in home,Private room,17/08/2017,03/07/2022,f,t
20438692,176438.0,38.90573,-77.0601,0%,,2.0,3.0,1.5,1.0,$97.00,31.0,45.0,0.0,27.0,57.0,57.0,222.0,0.0,0.0,4.88,4.96,4.93,4.96,4.92,4.99,4.82,2.0,0.0,2.0,2.34,0.0,0.0,1.0,2.0,0.0,31.0,45.0,Private room in home,"Washington D.C., DC",a few days or more,f,t,"Georgetown, Burleith/Hillandale",Private room in home,Private room,31/08/2017,01/08/2023,f,t
20452932,63273507.0,38.91297,-77.01579,0%,46%,5.0,4.0,,,,31.0,1125.0,30.0,60.0,90.0,90.0,185.0,0.0,0.0,4.63,4.79,4.68,4.9,4.85,4.73,4.75,3.0,1.0,2.0,1.96,0.0,,1.0,5.0,0.0,31.0,1125.0,Entire rental unit,"Alexandria, VA",a few days or more,f,f,"Edgewood, Bloomingdale, Truxton Circle, Eckington",Entire rental unit,Entire home/apt,16/09/2017,12/08/2022,f,t
20463668,140579095.0,38.86068,-76.95302,100%,100%,2.0,2.0,1.0,1.0,$90.00,3.0,30.0,26.0,56.0,86.0,86.0,29.0,1.0,1.0,4.93,4.93,4.9,4.97,5.0,4.9,4.86,1.0,1.0,0.0,0.38,6.0,540.0,1.0,1.0,0.0,3.0,30.0,Entire rental unit,"Washington, DC",within a day,f,f,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",Entire rental unit,Entire home/apt,23/03/2019,02/06/2025,f,t
